id,alcohol,gluten_free,spicy,sugar,vegan,vegetarian,halal,casherut,id_user_insert,date_insert,id_user_update,date_update,deleted,date_delete
1929,1,0,0,0,0,0,0,0,4271,2023-06-21 15:26:03,4271,2023-06-21 15:26:03,0,1971-01-01 00:00:00
1930,1,0,0,0,0,0,0,0,4271,2023-06-21 15:26:48,4271,2023-06-21 15:26:48,0,1971-01-01 00:00:00
1931,1,0,0,0,0,0,0,0,4271,2023-06-21 15:27:28,4271,2023-06-21 15:27:28,0,1971-01-01 00:00:00
1932,1,0,0,0,0,0,0,0,4271,2023-06-21 15:27:58,4271,2023-06-21 15:27:58,0,1971-01-01 00:00:00
1933,1,0,0,0,0,0,0,0,4271,2023-06-21 15:28:32,4271,2023-06-21 15:28:32,0,1971-01-01 00:00:00
1934,1,0,0,0,0,0,0,0,4271,2023-06-21 15:31:06,4271,2023-06-21 15:31:15,0,1971-01-01 00:00:00
1935,1,0,0,0,0,0,0,0,4271,2023-06-21 15:32:12,4271,2023-06-21 15:32:12,0,1971-01-01 00:00:00
1936,1,0,0,0,0,0,0,0,4271,2023-06-22 08:06:50,4271,2023-06-22 08:06:50,0,1971-01-01 00:00:00
1937,1,0,0,0,0,0,0,0,4271,2023-06-22 08:20:32,4271,2023-06-22 08:20:32,0,1971-01-01 00:00:00
1938,1,0,0,0,0,0,0,0,4271,2023-06-22 08:21:00,4271,2023-06-22 08:21:00,0,1971-01-01 00:00:00
1939,1,0,0,0,0,0,0,0,4271,2023-06-22 08:21:23,4271,2023-06-22 08:21:23,0,1971-01-01 00:00:00
1940,1,0,0,0,0,0,0,0,4271,2023-06-22 08:21:52,4271,2023-06-22 08:21:52,0,1971-01-01 00:00:00
1941,1,0,0,0,0,0,0,0,4271,2023-06-22 08:22:19,4271,2023-06-22 08:22:19,0,1971-01-01 00:00:00
1942,1,0,0,0,0,0,0,0,4271,2023-06-22 08:22:45,4271,2023-06-22 08:22:45,0,1971-01-01 00:00:00
1943,1,0,0,0,0,0,0,0,4271,2023-06-22 08:23:06,4271,2023-06-22 08:23:06,0,1971-01-01 00:00:00
1944,1,0,0,0,0,0,0,0,4271,2023-06-22 08:23:29,4271,2023-06-22 08:23:29,0,1971-01-01 00:00:00
1945,1,0,0,0,0,0,0,0,4271,2023-06-22 08:23:55,4271,2023-06-22 08:23:55,0,1971-01-01 00:00:00
1946,1,0,0,0,0,0,0,0,4271,2023-06-22 08:24:22,4271,2023-06-22 08:24:22,0,1971-01-01 00:00:00
1947,1,0,0,0,0,0,0,0,4271,2023-06-22 08:24:41,4271,2023-06-22 08:24:41,0,1971-01-01 00:00:00
1948,1,0,0,0,0,0,0,0,4271,2023-06-22 08:25:05,4271,2023-06-22 08:25:05,0,1971-01-01 00:00:00
1949,1,0,0,0,0,0,0,0,4271,2023-06-22 08:25:28,4271,2023-06-22 08:25:28,0,1971-01-01 00:00:00
1950,1,0,0,0,0,0,0,0,4271,2023-06-22 08:25:51,4271,2023-06-22 08:25:51,0,1971-01-01 00:00:00
1951,1,0,0,0,0,0,0,0,4271,2023-06-22 08:26:18,4271,2023-06-22 08:26:18,0,1971-01-01 00:00:00
1952,1,0,0,0,0,0,0,0,4271,2023-06-22 08:26:41,4271,2023-06-22 08:26:41,0,1971-01-01 00:00:00
1953,1,0,0,0,0,0,0,0,4271,2023-06-22 08:31:31,4271,2023-06-22 08:31:31,0,1971-01-01 00:00:00
1954,1,0,0,0,0,0,0,0,4271,2023-06-22 08:31:54,4271,2023-06-22 08:31:54,0,1971-01-01 00:00:00
1955,1,0,0,0,0,0,0,0,4271,2023-06-22 08:36:31,4271,2023-06-22 08:36:31,0,1971-01-01 00:00:00
1956,1,0,0,0,0,0,0,0,4271,2023-06-22 08:36:53,4271,2023-06-22 08:36:53,0,1971-01-01 00:00:00
1957,1,0,0,0,0,0,0,0,4271,2023-06-22 08:37:20,4271,2023-06-22 08:37:20,0,1971-01-01 00:00:00
1958,1,0,0,0,0,0,0,0,4271,2023-06-22 08:37:55,4271,2023-06-22 08:37:55,0,1971-01-01 00:00:00
1959,1,0,0,0,0,0,0,0,4271,2023-06-22 08:38:17,4271,2023-06-22 08:38:17,0,1971-01-01 00:00:00
1960,1,0,0,0,0,0,0,0,4271,2023-06-22 08:38:37,4271,2023-06-22 08:38:37,0,1971-01-01 00:00:00
1961,1,0,0,0,0,0,0,0,4271,2023-06-22 08:40:22,4271,2023-06-22 08:40:22,0,1971-01-01 00:00:00
1962,1,0,0,0,0,0,0,0,4271,2023-06-22 08:40:57,4271,2023-06-22 08:40:57,0,1971-01-01 00:00:00
1963,1,0,0,0,0,0,0,0,4271,2023-06-22 08:41:16,4271,2023-06-22 08:41:16,0,1971-01-01 00:00:00
1964,1,0,0,0,0,0,0,0,4271,2023-06-22 08:41:34,4271,2023-06-22 08:41:34,0,1971-01-01 00:00:00
1965,1,0,0,0,0,0,0,0,4271,2023-06-22 08:41:54,4271,2023-06-22 08:41:54,0,1971-01-01 00:00:00
1966,1,0,0,0,0,0,0,0,4271,2023-06-22 08:42:14,4271,2023-06-22 08:42:14,0,1971-01-01 00:00:00
1967,0,0,0,0,0,0,0,0,4271,2023-06-22 08:42:29,4271,2023-06-22 08:42:29,0,1971-01-01 00:00:00
1968,1,0,0,0,0,0,0,0,4271,2023-06-22 08:42:51,4271,2023-06-22 08:42:51,0,1971-01-01 00:00:00
1969,0,0,0,0,0,0,0,0,4271,2023-06-22 08:43:11,4271,2023-06-22 08:43:11,0,1971-01-01 00:00:00
1970,1,0,0,0,0,0,0,0,4271,2023-06-22 08:43:28,4271,2023-06-22 08:43:28,0,1971-01-01 00:00:00
1971,1,0,0,0,0,0,0,0,4271,2023-06-22 08:43:50,4271,2023-06-22 08:43:50,0,1971-01-01 00:00:00
1972,1,0,0,0,0,0,0,0,4271,2023-06-22 08:44:09,4271,2023-06-22 08:44:09,0,1971-01-01 00:00:00
1973,1,0,0,0,0,0,0,0,4271,2023-06-22 08:44:31,4271,2023-06-22 08:44:31,0,1971-01-01 00:00:00
1974,1,0,0,0,0,0,0,0,4271,2023-06-22 08:45:09,4271,2023-06-22 08:45:09,0,1971-01-01 00:00:00
1975,1,0,0,0,0,0,0,0,4271,2023-06-22 08:45:32,4271,2023-06-22 08:45:32,0,1971-01-01 00:00:00
1976,1,0,0,0,0,0,0,0,4271,2023-06-22 08:46:00,4271,2023-06-22 08:46:00,0,1971-01-01 00:00:00
1977,1,0,0,0,0,0,0,0,4271,2023-06-22 08:46:19,4271,2023-06-22 08:46:19,0,1971-01-01 00:00:00
1978,1,0,0,0,0,0,0,0,4271,2023-06-22 08:46:42,4271,2023-06-22 08:46:42,0,1971-01-01 00:00:00
1979,1,0,0,0,0,0,0,0,4271,2023-06-22 08:47:47,4271,2023-06-22 08:47:47,0,1971-01-01 00:00:00
1980,1,0,0,0,0,0,0,0,4271,2023-06-22 08:48:09,4271,2023-06-22 08:48:09,0,1971-01-01 00:00:00
1981,1,0,0,0,0,0,0,0,4271,2023-06-22 08:48:31,4271,2023-06-22 08:48:31,0,1971-01-01 00:00:00
1982,1,0,0,0,0,0,0,0,4271,2023-06-22 08:49:07,4271,2023-06-22 08:49:07,0,1971-01-01 00:00:00
1983,1,0,0,0,0,0,0,0,4271,2023-06-22 08:49:26,4271,2023-06-22 08:49:26,0,1971-01-01 00:00:00
1984,1,0,0,0,0,0,0,0,4271,2023-06-22 08:49:45,4271,2023-06-22 08:49:54,0,1971-01-01 00:00:00
1985,1,0,0,0,0,0,0,0,4271,2023-06-22 08:50:15,4271,2023-06-22 08:50:15,0,1971-01-01 00:00:00
1986,0,0,0,0,0,0,0,0,4271,2023-06-22 08:50:31,4271,2023-06-22 08:50:31,0,1971-01-01 00:00:00
1987,1,0,0,0,0,0,0,0,4271,2023-06-22 08:50:53,4271,2023-06-22 08:51:00,0,1971-01-01 00:00:00
1988,1,0,0,0,0,0,0,0,4271,2023-06-22 08:51:23,4271,2023-06-22 08:51:23,0,1971-01-01 00:00:00
1989,1,0,0,0,0,0,0,0,4271,2023-06-22 08:51:54,4271,2023-06-22 08:51:54,0,1971-01-01 00:00:00
1990,1,0,0,0,0,0,0,0,4271,2023-06-22 08:52:36,4271,2023-06-22 08:52:36,0,1971-01-01 00:00:00
1991,1,0,0,0,0,0,0,0,4271,2023-06-22 08:53:03,4271,2023-06-22 08:53:03,0,1971-01-01 00:00:00
1992,1,0,0,0,0,0,0,0,4271,2023-06-22 08:53:27,4271,2023-06-22 08:53:27,0,1971-01-01 00:00:00
1993,1,0,0,0,0,0,0,0,4271,2023-06-22 08:53:49,4271,2023-06-22 08:53:49,0,1971-01-01 00:00:00
1994,1,0,0,0,0,0,0,0,4271,2023-06-22 08:54:12,4271,2023-06-22 08:54:12,0,1971-01-01 00:00:00
1995,1,0,0,0,0,0,0,0,4271,2023-06-22 08:55:13,4271,2023-06-22 08:55:13,0,1971-01-01 00:00:00
1996,1,0,0,0,0,0,0,0,4271,2023-06-22 08:55:34,4271,2023-06-22 08:55:34,0,1971-01-01 00:00:00
1997,1,0,0,0,0,0,0,0,4271,2023-06-22 08:55:52,4271,2023-06-22 08:55:52,0,1971-01-01 00:00:00
1998,1,0,0,0,0,0,0,0,4271,2023-06-22 08:56:15,4271,2023-06-22 08:56:15,0,1971-01-01 00:00:00
1999,1,0,0,0,0,0,0,0,4271,2023-06-22 08:56:33,4271,2023-06-22 08:56:39,0,1971-01-01 00:00:00
2000,1,0,0,0,0,0,0,0,4271,2023-06-22 08:56:58,4271,2023-06-22 08:56:58,0,1971-01-01 00:00:00
2001,1,0,0,0,0,0,0,0,4271,2023-06-22 08:57:18,4271,2023-06-22 08:57:18,0,1971-01-01 00:00:00
2002,0,0,0,0,0,0,0,0,4271,2023-06-22 08:57:38,4271,2023-06-22 08:57:38,0,1971-01-01 00:00:00
2003,1,0,0,0,0,0,0,0,4271,2023-06-22 08:57:59,4271,2023-06-22 08:57:59,0,1971-01-01 00:00:00
2004,1,0,0,0,0,0,0,0,4271,2023-06-22 08:58:37,4271,2023-06-22 08:58:37,0,1971-01-01 00:00:00
2005,1,0,0,0,0,0,0,0,4271,2023-06-22 08:59:02,4271,2023-06-22 08:59:02,0,1971-01-01 00:00:00
2006,1,0,0,0,0,0,0,0,4271,2023-06-22 08:59:20,4271,2023-06-22 08:59:20,0,1971-01-01 00:00:00
2007,1,0,0,0,0,0,0,0,4271,2023-06-22 08:59:42,4271,2023-06-22 08:59:42,0,1971-01-01 00:00:00
2008,1,0,0,0,0,0,0,0,4271,2023-06-22 09:00:09,4271,2023-06-22 09:00:09,0,1971-01-01 00:00:00
2009,1,0,0,0,0,0,0,0,4271,2023-06-22 09:00:34,4271,2023-06-22 09:00:34,0,1971-01-01 00:00:00
2010,1,0,0,0,0,0,0,0,4271,2023-06-22 09:01:02,4271,2023-06-22 09:01:02,0,1971-01-01 00:00:00
2011,1,0,0,0,0,0,0,0,4271,2023-06-22 09:01:27,4271,2023-06-22 09:01:27,0,1971-01-01 00:00:00
2012,1,0,0,0,0,0,0,0,4271,2023-06-22 09:01:49,4271,2023-06-22 09:01:49,0,1971-01-01 00:00:00
2013,1,0,0,0,0,0,0,0,4271,2023-06-22 09:02:16,4271,2023-06-22 09:02:16,0,1971-01-01 00:00:00
2014,1,0,0,0,0,0,0,0,4271,2023-06-22 09:02:40,4271,2023-06-22 09:02:40,0,1971-01-01 00:00:00
2015,1,0,0,0,0,0,0,0,4271,2023-06-22 09:02:57,4271,2023-06-22 09:02:57,0,1971-01-01 00:00:00
2016,1,0,0,0,0,0,0,0,4271,2023-06-22 09:03:15,4271,2023-06-22 09:03:15,0,1971-01-01 00:00:00
2017,1,0,0,0,0,0,0,0,4271,2023-06-22 09:03:34,4271,2023-06-22 09:03:34,0,1971-01-01 00:00:00
2018,1,0,0,0,0,0,0,0,4271,2023-06-22 09:03:57,4271,2023-06-22 09:03:57,0,1971-01-01 00:00:00
2019,1,0,0,0,0,0,0,0,4271,2023-06-22 09:04:18,4271,2023-06-22 09:04:18,0,1971-01-01 00:00:00
2020,1,0,0,0,0,0,0,0,4271,2023-06-22 09:05:24,4271,2023-06-22 09:05:24,0,1971-01-01 00:00:00
2021,1,0,0,0,0,0,0,0,4271,2023-06-22 09:05:42,4271,2023-06-22 09:05:42,0,1971-01-01 00:00:00
2022,1,0,0,0,0,0,0,0,4271,2023-06-22 09:08:25,4271,2023-06-22 09:08:25,0,1971-01-01 00:00:00
2023,1,0,0,0,0,0,0,0,4271,2023-06-22 09:09:03,4271,2023-06-22 09:09:03,0,1971-01-01 00:00:00
2024,1,0,0,0,0,0,0,0,4271,2023-06-22 09:10:06,4271,2023-06-22 09:10:06,0,1971-01-01 00:00:00
2025,1,0,0,0,0,0,0,0,4271,2023-06-22 09:10:24,4271,2023-06-22 09:10:24,0,1971-01-01 00:00:00
2026,1,0,0,0,0,0,0,0,4271,2023-06-22 09:10:55,4271,2023-06-22 09:10:55,0,1971-01-01 00:00:00
2027,1,0,0,0,0,0,0,0,4271,2023-06-22 09:11:34,4271,2023-06-22 09:11:34,0,1971-01-01 00:00:00
2028,1,0,0,0,0,0,0,0,4271,2023-06-22 09:12:01,4271,2023-06-22 09:12:01,0,1971-01-01 00:00:00
2029,1,0,0,0,0,0,0,0,4271,2023-06-22 09:12:21,4271,2023-06-22 09:12:21,0,1971-01-01 00:00:00
2030,1,0,0,0,0,0,0,0,4271,2023-06-22 09:13:29,4271,2023-06-22 09:13:29,0,1971-01-01 00:00:00
2031,1,0,0,0,0,0,0,0,4271,2023-06-22 09:13:46,4271,2023-06-22 09:13:46,0,1971-01-01 00:00:00
2032,1,0,0,0,0,0,0,0,4271,2023-06-22 09:14:29,4271,2023-06-22 09:14:29,0,1971-01-01 00:00:00
2033,1,0,0,0,0,0,0,0,4271,2023-06-22 09:14:53,4271,2023-06-22 09:14:53,0,1971-01-01 00:00:00
2034,1,0,0,0,0,0,0,0,4271,2023-06-22 09:15:14,4271,2023-06-22 09:15:14,0,1971-01-01 00:00:00
2035,1,0,0,0,0,0,0,0,4271,2023-06-22 09:15:33,4271,2023-06-22 09:15:33,0,1971-01-01 00:00:00
2036,1,0,0,0,0,0,0,0,4271,2023-06-22 09:15:52,4271,2023-06-22 09:15:52,0,1971-01-01 00:00:00
2037,1,0,0,0,0,0,0,0,4271,2023-06-22 09:16:24,4271,2023-06-22 09:16:24,0,1971-01-01 00:00:00
2038,1,0,0,0,0,0,0,0,4271,2023-06-22 09:16:58,4271,2023-06-22 09:16:58,0,1971-01-01 00:00:00
2039,1,0,0,0,0,0,0,0,4271,2023-06-22 09:17:24,4271,2023-06-22 09:17:24,0,1971-01-01 00:00:00
2040,1,0,0,0,0,0,0,0,4271,2023-06-22 09:17:48,4271,2023-06-22 09:17:48,0,1971-01-01 00:00:00
2041,1,0,0,0,0,0,0,0,4271,2023-06-22 09:18:50,4271,2023-06-22 09:18:50,0,1971-01-01 00:00:00
2042,1,0,0,0,0,0,0,0,4271,2023-06-22 09:19:14,4271,2023-06-22 09:19:14,0,1971-01-01 00:00:00
2043,1,0,0,0,0,0,0,0,4271,2023-06-22 09:19:34,4271,2023-06-22 09:19:34,0,1971-01-01 00:00:00
2044,1,0,0,0,0,0,0,0,4271,2023-06-22 09:19:55,4271,2023-06-22 09:19:55,0,1971-01-01 00:00:00
2045,1,0,0,0,0,0,0,0,4271,2023-06-22 09:20:25,4271,2023-06-22 09:20:25,0,1971-01-01 00:00:00
2046,1,0,0,0,0,0,0,0,4271,2023-06-22 09:20:46,4271,2023-06-22 09:20:46,0,1971-01-01 00:00:00
2047,1,0,0,0,0,0,0,0,4271,2023-06-22 09:21:05,4271,2023-06-22 09:21:05,0,1971-01-01 00:00:00
2048,1,0,0,0,0,0,0,0,4271,2023-06-22 09:21:27,4271,2023-06-22 09:21:27,0,1971-01-01 00:00:00
2049,1,0,0,0,0,0,0,0,4271,2023-06-22 09:21:47,4271,2023-06-22 09:21:47,0,1971-01-01 00:00:00
2050,1,0,0,0,0,0,0,0,4271,2023-06-22 09:22:14,4271,2023-06-22 09:22:14,0,1971-01-01 00:00:00
2051,1,0,0,0,0,0,0,0,4271,2023-06-22 09:22:35,4271,2023-06-22 09:22:35,0,1971-01-01 00:00:00
2052,1,0,0,0,0,0,0,0,4271,2023-06-22 09:22:56,4271,2023-06-22 09:22:56,0,1971-01-01 00:00:00
2053,1,0,0,0,0,0,0,0,4271,2023-06-22 09:23:15,4271,2023-06-22 09:23:15,0,1971-01-01 00:00:00
2054,1,0,0,0,0,0,0,0,4271,2023-06-22 09:23:39,4271,2023-06-22 09:23:39,0,1971-01-01 00:00:00
2055,1,0,0,0,0,0,0,0,4271,2023-06-22 09:24:06,4271,2023-06-22 09:24:06,0,1971-01-01 00:00:00
2056,1,0,0,0,0,0,0,0,4271,2023-06-22 09:24:25,4271,2023-06-22 09:24:25,0,1971-01-01 00:00:00
2057,1,0,0,0,0,0,0,0,4271,2023-06-22 09:25:04,4271,2023-06-22 09:25:04,0,1971-01-01 00:00:00
2058,1,0,0,0,0,0,0,0,4271,2023-06-22 09:25:24,4271,2023-06-22 09:25:24,0,1971-01-01 00:00:00
2059,1,0,0,0,0,0,0,0,4271,2023-06-22 09:25:42,4271,2023-06-22 09:25:42,0,1971-01-01 00:00:00
2060,1,0,0,0,0,0,0,0,4271,2023-06-22 09:26:04,4271,2023-06-22 09:26:04,0,1971-01-01 00:00:00
2061,1,0,0,0,0,0,0,0,4271,2023-06-22 09:26:25,4271,2023-06-22 09:26:25,0,1971-01-01 00:00:00
2062,1,0,0,0,0,0,0,0,4271,2023-06-22 09:26:42,4271,2023-06-22 09:26:42,0,1971-01-01 00:00:00
2063,1,0,0,0,0,0,0,0,4271,2023-06-22 09:27:01,4271,2023-06-22 09:27:01,0,1971-01-01 00:00:00
2064,1,0,0,0,0,0,0,0,4271,2023-06-22 09:27:18,4271,2023-06-22 09:27:18,0,1971-01-01 00:00:00
2065,1,0,0,0,0,0,0,0,4271,2023-06-22 09:28:05,4271,2023-06-22 09:28:05,0,1971-01-01 00:00:00
2066,1,0,0,0,0,0,0,0,4271,2023-06-22 09:29:14,4271,2023-06-22 09:29:14,0,1971-01-01 00:00:00
2067,1,0,0,0,0,0,0,0,4271,2023-06-22 09:29:36,4271,2023-06-22 09:29:36,0,1971-01-01 00:00:00
2068,1,0,0,0,0,0,0,0,4271,2023-06-22 09:29:54,4271,2023-06-22 09:29:54,0,1971-01-01 00:00:00
2069,1,0,0,0,0,0,0,0,4271,2023-06-22 09:30:48,4271,2023-06-22 09:30:48,0,1971-01-01 00:00:00
2070,1,0,0,0,0,0,0,0,4271,2023-06-22 09:31:05,4271,2023-06-22 09:31:05,0,1971-01-01 00:00:00
2071,1,0,0,0,0,0,0,0,4271,2023-06-22 09:31:25,4271,2023-06-22 09:31:25,0,1971-01-01 00:00:00
2072,1,0,0,0,0,0,0,0,4271,2023-06-22 09:31:45,4271,2023-06-22 09:31:45,0,1971-01-01 00:00:00
2073,1,0,0,0,0,0,0,0,4271,2023-06-22 09:32:05,4271,2023-06-22 09:32:05,0,1971-01-01 00:00:00
2074,1,0,0,0,0,0,0,0,4271,2023-06-22 09:32:23,4271,2023-06-22 09:32:23,0,1971-01-01 00:00:00
2075,1,0,0,0,0,0,0,0,4271,2023-06-22 09:32:47,4271,2023-06-22 09:32:47,0,1971-01-01 00:00:00
2076,1,0,0,0,0,0,0,0,4271,2023-06-22 09:33:09,4271,2023-06-22 09:33:09,0,1971-01-01 00:00:00
2077,1,0,0,0,0,0,0,0,4271,2023-06-22 09:33:28,4271,2023-06-22 09:33:28,0,1971-01-01 00:00:00
2078,1,0,0,0,0,0,0,0,4271,2023-06-22 09:33:54,4271,2023-06-22 09:33:54,0,1971-01-01 00:00:00
2079,1,0,0,0,0,0,0,0,4271,2023-06-22 09:34:13,4271,2023-06-22 09:34:13,0,1971-01-01 00:00:00
2080,1,0,0,0,0,0,0,0,4271,2023-06-22 09:34:54,4271,2023-06-22 09:34:54,0,1971-01-01 00:00:00
2081,1,0,0,0,0,0,0,0,4271,2023-06-22 09:35:13,4271,2023-06-22 09:35:13,0,1971-01-01 00:00:00
2082,1,0,0,0,0,0,0,0,4271,2023-06-22 09:35:34,4271,2023-06-22 09:35:34,0,1971-01-01 00:00:00
2083,1,0,0,0,0,0,0,0,4271,2023-06-22 09:35:53,4271,2023-06-22 09:35:53,0,1971-01-01 00:00:00
2084,1,0,0,0,0,0,0,0,4271,2023-06-22 09:36:25,4271,2023-06-22 09:36:25,0,1971-01-01 00:00:00
2085,1,0,0,0,0,0,0,0,4271,2023-06-22 09:36:44,4271,2023-06-22 09:36:44,0,1971-01-01 00:00:00
2086,1,0,0,0,0,0,0,0,4271,2023-06-22 09:37:02,4271,2023-06-22 09:37:02,0,1971-01-01 00:00:00
2087,1,0,0,0,0,0,0,0,4271,2023-06-22 09:37:28,4271,2023-06-22 09:37:28,0,1971-01-01 00:00:00
2088,1,0,0,0,0,0,0,0,4271,2023-06-22 09:37:43,4271,2023-06-22 09:37:43,0,1971-01-01 00:00:00
2089,1,0,0,0,0,0,0,0,4271,2023-06-22 09:38:00,4271,2023-06-22 09:38:00,0,1971-01-01 00:00:00
2090,1,0,0,0,0,0,0,0,4271,2023-06-22 09:38:25,4271,2023-06-22 09:38:25,0,1971-01-01 00:00:00
2091,1,0,0,0,0,0,0,0,4271,2023-06-22 09:38:43,4271,2023-06-22 09:38:43,0,1971-01-01 00:00:00
2092,1,0,0,0,0,0,0,0,4271,2023-06-22 09:39:04,4271,2023-06-22 09:39:04,0,1971-01-01 00:00:00
2093,1,0,0,0,0,0,0,0,4271,2023-06-22 09:39:22,4271,2023-06-22 09:39:22,0,1971-01-01 00:00:00
2094,1,0,0,0,0,0,0,0,4271,2023-06-22 09:40:10,4271,2023-06-22 09:40:10,0,1971-01-01 00:00:00
2095,1,0,0,0,0,0,0,0,4271,2023-06-22 09:41:47,4271,2023-06-22 09:41:47,0,1971-01-01 00:00:00
2096,1,0,0,0,0,0,0,0,4271,2023-06-22 09:42:26,4271,2023-06-22 09:42:26,0,1971-01-01 00:00:00
2097,1,0,0,0,0,0,0,0,4271,2023-06-22 09:42:46,4271,2023-06-22 09:42:46,0,1971-01-01 00:00:00
2098,1,0,0,0,0,0,0,0,4271,2023-06-22 09:43:09,4271,2023-06-22 09:43:09,0,1971-01-01 00:00:00
2099,1,0,0,0,0,0,0,0,4271,2023-06-22 09:43:36,4271,2023-06-22 09:43:36,0,1971-01-01 00:00:00
2100,1,0,0,0,0,0,0,0,4271,2023-06-22 09:43:52,4271,2023-06-22 09:43:52,0,1971-01-01 00:00:00
2101,1,0,0,0,0,0,0,0,4271,2023-06-22 09:44:29,4271,2023-06-22 09:44:29,0,1971-01-01 00:00:00
2102,1,0,0,0,0,0,0,0,4271,2023-06-22 09:45:06,4271,2023-06-22 09:45:06,0,1971-01-01 00:00:00
2103,1,0,0,0,0,0,0,0,4271,2023-06-22 09:45:24,4271,2023-06-22 09:45:24,0,1971-01-01 00:00:00
2104,1,0,0,0,0,0,0,0,4271,2023-06-22 09:45:41,4271,2023-06-22 09:45:41,0,1971-01-01 00:00:00
2105,1,0,0,0,0,0,0,0,4271,2023-06-22 09:46:02,4271,2023-06-22 09:46:02,0,1971-01-01 00:00:00
2106,1,0,0,0,0,0,0,0,4271,2023-06-22 09:46:22,4271,2023-06-22 09:46:22,0,1971-01-01 00:00:00
2107,1,0,0,0,0,0,0,0,4271,2023-06-22 09:46:38,4271,2023-06-22 09:46:38,0,1971-01-01 00:00:00
2108,1,0,0,0,0,0,0,0,4271,2023-06-22 09:47:01,4271,2023-06-22 09:47:01,0,1971-01-01 00:00:00
2109,1,0,0,0,0,0,0,0,4271,2023-06-22 09:47:20,4271,2023-06-22 09:47:20,0,1971-01-01 00:00:00
2110,1,0,0,0,0,0,0,0,4271,2023-06-22 09:48:02,4271,2023-06-22 09:48:02,0,1971-01-01 00:00:00
2111,1,0,0,0,0,0,0,0,4271,2023-06-22 09:48:24,4271,2023-06-22 09:48:24,0,1971-01-01 00:00:00
2112,1,0,0,0,0,0,0,0,4271,2023-06-22 09:49:20,4271,2023-06-22 09:49:20,0,1971-01-01 00:00:00
2113,1,0,0,0,0,0,0,0,4271,2023-06-22 09:49:39,4271,2023-06-22 09:49:39,0,1971-01-01 00:00:00
2114,1,0,0,0,0,0,0,0,4271,2023-06-22 09:49:59,4271,2023-06-22 09:49:59,0,1971-01-01 00:00:00
2115,1,0,0,0,0,0,0,0,4271,2023-06-22 09:50:16,4271,2023-06-22 09:50:16,0,1971-01-01 00:00:00
2116,1,0,0,0,0,0,0,0,4271,2023-06-22 09:50:34,4271,2023-06-22 09:50:34,0,1971-01-01 00:00:00
2117,1,0,0,0,0,0,0,0,4271,2023-06-22 09:50:50,4271,2023-06-22 09:50:50,0,1971-01-01 00:00:00
2118,1,0,0,0,0,0,0,0,4271,2023-06-22 09:51:09,4271,2023-06-22 09:51:09,0,1971-01-01 00:00:00
2119,1,0,0,0,0,0,0,0,4271,2023-06-22 09:51:24,4271,2023-06-22 09:51:24,0,1971-01-01 00:00:00
2120,1,0,0,0,0,0,0,0,4271,2023-06-22 09:51:53,4271,2023-06-22 09:51:53,0,1971-01-01 00:00:00
2121,1,0,0,0,0,0,0,0,4271,2023-06-22 09:52:10,4271,2023-06-22 09:52:10,0,1971-01-01 00:00:00
2122,1,0,0,0,0,0,0,0,4271,2023-06-22 09:52:29,4271,2023-06-22 09:52:29,0,1971-01-01 00:00:00
2123,1,0,0,0,0,0,0,0,4271,2023-06-22 09:52:46,4271,2023-06-22 09:52:46,0,1971-01-01 00:00:00
2124,1,0,0,0,0,0,0,0,4271,2023-06-22 09:53:06,4271,2023-06-22 09:53:06,0,1971-01-01 00:00:00
2125,1,0,0,0,0,0,0,0,4271,2023-06-22 09:54:03,4271,2023-06-22 09:54:03,0,1971-01-01 00:00:00
2126,1,0,0,0,0,0,0,0,4271,2023-06-22 09:54:19,4271,2023-06-22 09:54:19,0,1971-01-01 00:00:00
2127,1,0,0,0,0,0,0,0,4271,2023-06-22 09:54:34,4271,2023-06-22 09:54:34,0,1971-01-01 00:00:00
2128,1,0,0,0,0,0,0,0,4271,2023-06-22 09:55:01,4271,2023-06-22 09:55:01,0,1971-01-01 00:00:00
2129,1,0,0,0,0,0,0,0,4271,2023-06-22 09:55:18,4271,2023-06-22 09:55:18,0,1971-01-01 00:00:00
2130,1,0,0,0,0,0,0,0,4271,2023-06-22 09:55:35,4271,2023-06-22 09:55:35,0,1971-01-01 00:00:00
2131,1,0,0,0,0,0,0,0,4271,2023-06-22 09:55:58,4271,2023-06-22 09:55:58,0,1971-01-01 00:00:00
2132,1,0,0,0,0,0,0,0,4271,2023-06-22 09:57:14,4271,2023-06-22 09:57:14,0,1971-01-01 00:00:00
2133,1,0,0,0,0,0,0,0,4271,2023-06-22 09:57:33,4271,2023-06-22 09:57:33,0,1971-01-01 00:00:00
2134,1,0,0,0,0,0,0,0,4271,2023-06-22 09:59:29,4271,2023-06-22 09:59:29,0,1971-01-01 00:00:00
2135,0,0,0,0,0,0,0,0,4271,2023-06-22 10:02:35,4271,2023-06-22 10:02:35,0,1971-01-01 00:00:00
2136,1,0,0,0,0,0,0,0,4271,2023-06-22 10:03:05,4271,2023-06-22 10:03:05,0,1971-01-01 00:00:00
2137,1,0,0,0,0,0,0,0,4271,2023-06-22 10:03:22,4271,2023-06-22 10:03:22,0,1971-01-01 00:00:00
2138,1,0,0,0,0,0,0,0,4271,2023-06-22 10:03:46,4271,2023-06-22 10:03:46,0,1971-01-01 00:00:00
2139,1,0,0,0,0,0,0,0,4271,2023-06-22 10:04:35,4271,2023-06-22 10:04:35,0,1971-01-01 00:00:00
